int_pos;var_name;x;label;length;decimal_places;fin_pos;col_type;CHAR
2;rm;2.;;2;0;3;i;FALSE
4;periodo_real;2.;;2;0;5;i;FALSE
6;n_domic;8.;;8;0;13;i;FALSE
14;unid_cons;1.;;1;0;14;i;FALSE
15;informante;2.;;2;0;16;i;FALSE
17;quest;1.;;1;0;17;i;FALSE
18;quadro;2.;;2;0;19;i;FALSE
20;aux_1;2.;;2;0;21;i;FALSE
22;aux_2;2.;;2;0;23;i;FALSE
24;extr_amos;2.;;2;0;25;i;FALSE
26;p_area_metrop;4.;;4;0;29;i;FALSE
30;p_mun_cap;4.;;4;0;33;i;FALSE
34;cod_do_bem;2.;;2;0;35;i;FALSE
36;quantidade;2.;;2;0;37;i;FALSE
38;ano_ult_aquis;2.;;2;0;39;i;FALSE
40;form_ult_aquis;1.;;1;0;40;i;FALSE
41;est_da_ult_aquis;1.;;1;0;41;i;FALSE
42;bens;2.;;2;0;43;i;FALSE
