int_pos;var_name;x;label;length;decimal_places;fin_pos;col_type;CHAR
2;rm;2.;;2;0;3;i;FALSE
4;periodo_real;2.;;2;0;5;i;FALSE
6;n_domic;8.;;8;0;13;i;FALSE
14;unid_cons;1.;;1;0;14;i;FALSE
15;informante;2.;;2;0;16;i;FALSE
17;quest;1.;;1;0;17;i;FALSE
18;quadro;2.;;2;0;19;i;FALSE
20;aux_1;2.;;2;0;21;i;FALSE
22;aux_2;2.;;2;0;23;i;FALSE
24;extr_amos;2.;;2;0;25;i;FALSE
26;p_area_metrop;4.;;4;0;29;i;FALSE
30;p_mun_cap;4.;;4;0;33;i;FALSE
34;n_morad_domic;2.;;2;0;35;i;FALSE
36;tipo_domic;1.;;1;0;36;i;FALSE
37;t_comodos;2.;;2;0;38;i;FALSE
39;comod_serv_dorm_1;2.;;2;0;40;i;FALSE
41;cond_ocup;1.;;1;0;41;i;FALSE
42;abast_agua;1.;;1;0;42;i;FALSE
43;dia;2.;;2;0;44;i;FALSE
45;mês;2.;;2;0;46;i;FALSE
47;ano;2.;;2;0;48;i;FALSE
49;n_comod;1.;;1;0;49;i;FALSE
50;comod_serv_dorm_2;1.;;1;0;50;i;FALSE
51;moradores;1.;;1;0;51;i;FALSE
52;n_de_und_cons;1.;;1;0;52;i;FALSE
53;dens_mor_comod;6.;;6;0;58;i;FALSE
59;clas_dens_comod;1.;;1;0;59;i;FALSE
60;dens_mor_dorm;6.;;6;0;65;i;FALSE
66;clas_dens_mor_dorm;1.;;1;0;66;i;FALSE
67;soma_ren_domic;15.;;15;0;81;i;FALSE
82;clas_rend_domic;2.;;2;0;83;i;FALSE
84;esgot_sanit;1.;;1;0;84;i;FALSE
