int_pos;var_name;x;label;length;decimal_places;fin_pos;col_type;CHAR
2;rm;2.;;2;0;3;i;FALSE
4;periodo_real;2.;;2;0;5;i;FALSE
6;n_domic;8.;;8;0;13;i;FALSE
14;unid_cons;1.;;1;0;14;i;FALSE
15;informante;2.;;2;0;16;i;FALSE
17;quest;1.;;1;0;17;i;FALSE
18;quadro;2.;;2;0;19;i;FALSE
20;aux_1;2.;;2;0;21;i;FALSE
22;aux_2;2.;;2;0;23;i;FALSE
24;extr_amos;2.;;2;0;25;i;FALSE
26;p_area_metrop;4.;;4;0;29;i;FALSE
30;p_mun_cap;4.;;4;0;33;i;FALSE
34;cod_item;4.;;4;0;37;i;FALSE
38;fator_anual;2.;;2;0;39;i;FALSE
40;loc_de_comp;3.;;3;0;42;i;FALSE
43;esp_do_serv_domest;1.;;1;0;43;i;FALSE
44;val_deflac_do_item;10.;;10;0;53;i;FALSE
54;rel_com_chefe;1.;;1;0;54;i;FALSE
55;cond_pres;1.;;1;0;55;i;FALSE
56;sexo;1.;;1;0;56;i;FALSE
57;id_calc;3.;;3;0;59;i;FALSE
60;freq_a_esc;1.;;1;0;60;i;FALSE
61;niv_de_inst;2.;;2;0;62;i;FALSE
63;desp_men_fam;15.;;15;0;77;i;FALSE
78;it_tab_desp_1;2.;;2;0;79;i;FALSE
80;it_tab_desp_2;2.;;2;0;81;i;FALSE
83;it_tab_desp_3;2.;;2;0;84;i;FALSE
85;it_tab_desp_4;2.;;2;0;86;i;FALSE
87;loc_de_comp_tab;1.;;1;0;87;i;FALSE
88;font_rend;2.;;2;0;89;i;FALSE
90;font_de_rend_ded;2.;;2;0;91;i;FALSE
